knn,comp,acc,f_score,roc,time
5,8,0.8613,0.8613,0.8617,7.686
5,8,0.8285,0.8351,0.828,14.0979
5,8,0.8394,0.8451,0.839,22.004
5,8,0.7701,0.7709,0.7704,8.771
5,8,0.8212,0.8293,0.8205,19.383
6,8,0.7774,0.7889,0.7765,16.676
6,8,0.854,0.8519,0.8547,8.7731
6,8,0.8467,0.8478,0.847,9.318
6,8,0.8577,0.8622,0.8574,12.0179
6,8,0.8759,0.8722,0.877,10.4871
6,8,0.8613,0.8561,0.8625,17.361
6,8,0.854,0.8507,0.8549,10.255
6,8,0.8394,0.8406,0.8397,9.8139
6,8,0.8577,0.855,0.8585,12.325
6,8,0.8394,0.8429,0.8393,11.699
6,8,0.854,0.8485,0.8552,13.379
6,8,0.854,0.8561,0.8541,13.264
6,8,0.8467,0.8456,0.8473,11.43
6,8,0.8796,0.8773,0.8804,14.1172
6,8,0.8431,0.8401,0.8439,21.211
6,8,0.8102,0.8156,0.81,7.2031
6,8,0.8759,0.8811,0.8754,9.897
6,8,0.7883,0.8,0.7874,10.568
6,8,0.8321,0.8296,0.8328,11.3739
6,8,0.865,0.8645,0.8655,8.252
6,8,0.8394,0.8394,0.8398,7.8831
6,8,0.8723,0.8746,0.8723,9.26
6,8,0.8139,0.8145,0.8142,8.425
6,8,0.8613,0.8561,0.8625,14.648
6,8,0.8613,0.8633,0.8614,19.278
6,8,0.8613,0.8603,0.8619,9.2632
6,8,0.8577,0.8517,0.859,10.335
6,8,0.8613,0.8613,0.8617,12.9299
6,8,0.854,0.8561,0.8541,18.589
6,8,0.8358,0.8315,0.8367,11.847
6,8,0.8431,0.8425,0.8436,15.383
6,8,0.8467,0.85,0.8466,7.053
6,8,0.8321,0.8333,0.8324,10.734
6,8,0.8358,0.8375,0.8359,10.529
6,8,0.8467,0.8489,0.8468,9.754
6,8,0.8394,0.8382,0.84,15.428
6,8,0.8248,0.8195,0.8259,13.1119
6,8,0.8613,0.8613,0.8617,8.02
6,8,0.8723,0.8772,0.8718,7.071
6,8,0.8139,0.8159,0.814,12.978
6,8,0.8577,0.8571,0.8582,15.2945
6,8,0.8577,0.8602,0.8577,9.734
6,8,0.8431,0.8413,0.8437,17.028
6,8,0.8467,0.85,0.8466,18.7613
6,8,0.8467,0.8421,0.8478,17.496
6,8,0.7628,0.7566,0.7637,13.574
6,8,0.8504,0.8498,0.8509,9.0571
6,8,0.8577,0.8571,0.8582,11.027
6,8,0.8577,0.8571,0.8582,14.959
6,8,0.8431,0.8413,0.8437,7.073
7,8,0.8248,0.8195,0.8259,7.1155
7,8,0.8613,0.8593,0.862,11.4321
7,8,0.8431,0.8365,0.8443,10.68
7,8,0.854,0.8571,0.8539,11.093
7,8,0.8577,0.855,0.8585,11.129
7,8,0.7628,0.7751,0.7619,9.3119
7,8,0.8504,0.8571,0.8497,16.4329
7,8,0.8431,0.8459,0.8431,10.4331
7,8,0.8431,0.8436,0.8434,4.549
7,8,0.8686,0.8686,0.869,9.563
7,8,0.8248,0.831,0.8244,5.6076
7,8,0.8686,0.8723,0.8684,16.31
7,8,0.8577,0.8612,0.8575,11.017
7,8,0.8686,0.8723,0.8684,11.431
7,8,0.865,0.8655,0.8653,5.546
7,8,0.8139,0.8104,0.8147,9.35
7,8,0.8431,0.8365,0.8443,8.786
7,8,0.8358,0.8454,0.8348,7.273
7,8,0.8212,0.8108,0.8228,8.055
7,8,0.8467,0.8521,0.8463,14.478
7,8,0.9124,0.9124,0.9128,12.793
7,8,0.8504,0.8541,0.8502,11.532
7,8,0.8431,0.8413,0.8437,15.139
7,8,0.8321,0.8284,0.833,5.775
7,8,0.8358,0.8315,0.8367,13.399
7,8,0.8613,0.8623,0.8616,7.102
7,8,0.865,0.8614,0.8659,6.589
7,8,0.8467,0.8478,0.847,7.38
7,8,0.8175,0.8252,0.817,9.503
7,8,0.8248,0.8154,0.8263,6.731
7,8,0.8394,0.8394,0.8398,8.233
7,8,0.865,0.8664,0.8651,14.641
7,8,0.8248,0.8182,0.826,10.226
7,8,0.8504,0.852,0.8505,11.3779
7,8,0.8686,0.8647,0.8697,6.214
7,8,0.8613,0.8681,0.8606,6.3929
7,8,0.8869,0.8881,0.887,10.2297
7,8,0.8394,0.8346,0.8405,5.7589
7,8,0.8723,0.8763,0.872,8.582
7,8,0.7956,0.8146,0.7938,8.1991
7,8,0.7883,0.7958,0.7879,18.826
7,8,0.8796,0.8773,0.8804,9.556
7,8,0.8431,0.8425,0.8436,11.782
7,8,0.8431,0.8448,0.8432,5.884
7,8,0.8978,0.8986,0.8981,9.108
7,8,0.865,0.8683,0.8648,10.6721
7,8,0.8175,0.8175,0.8179,6.976
7,8,0.8431,0.8436,0.8434,8.743
7,8,0.8102,0.806,0.8111,12.1374
7,8,0.8504,0.8509,0.8507,6.1281
8,8,0.865,0.8614,0.8659,6.1911
8,8,0.8504,0.8581,0.8496,12.693
8,8,0.8467,0.8444,0.8474,9.801
8,8,0.8759,0.8759,0.8763,5.997
8,8,0.8321,0.8321,0.8325,7.91
8,8,0.8577,0.855,0.8585,10.992
8,8,0.8467,0.8521,0.8463,7.827
8,8,0.854,0.8571,0.8539,9.349
8,8,0.8504,0.8509,0.8507,4.574
8,8,0.8394,0.8321,0.8408,9.495
8,8,0.8796,0.8782,0.8802,7.516
8,8,0.792,0.8,0.7915,8.712
8,8,0.865,0.8655,0.8653,7.553
8,8,0.8832,0.8865,0.883,9.608
8,8,0.8504,0.8487,0.851,9.064
8,8,0.8504,0.8541,0.8502,10.595
8,8,0.8358,0.8352,0.8362,11.887
8,8,0.8504,0.8541,0.8502,8.5579
8,8,0.8175,0.8092,0.8189,5.071
8,8,0.8577,0.8582,0.858,12.763
8,8,0.8504,0.8476,0.8512,5.976
8,8,0.8613,0.8652,0.8611,12.275
8,8,0.8285,0.8226,0.8296,8.359
8,8,0.8394,0.8394,0.8398,9.9695
8,8,0.8504,0.8464,0.8513,9.387
8,8,0.8796,0.8809,0.8797,11.411
8,8,0.8796,0.88,0.8799,17.0784
8,8,0.8467,0.8421,0.8478,8.8091
8,8,0.8431,0.8377,0.8442,6.8027
8,8,0.8394,0.8358,0.8403,7.901
8,8,0.7956,0.7941,0.7962,6.185
8,8,0.8723,0.8727,0.8726,7.1556
8,8,0.865,0.8664,0.8651,10.12
8,8,0.8686,0.8705,0.8687,5.689
8,8,0.865,0.8683,0.8648,8.8681
8,8,0.8066,0.7905,0.8086,7.373
8,8,0.8504,0.8379,0.8525,6.7015
8,8,0.8577,0.8602,0.8577,10.252
8,8,0.8905,0.8936,0.8903,11.3073
8,8,0.8759,0.8768,0.8762,6.686
8,8,0.8796,0.885,0.8789,5.845
8,8,0.8504,0.853,0.8504,8.926
8,8,0.865,0.8693,0.8647,17.125
8,8,0.8759,0.8768,0.8762,10.485
8,8,0.8431,0.8436,0.8434,7.278
8,8,0.865,0.8645,0.8655,13.882
8,8,0.854,0.8496,0.8551,5.697
8,8,0.7956,0.8082,0.7946,10.367
8,8,0.8577,0.8528,0.8588,7.729
8,8,0.8504,0.8453,0.8515,6.359
9,8,0.8577,0.8632,0.8572,6.265
9,8,0.8467,0.85,0.8466,9.193
9,8,0.8577,0.8651,0.8569,4.966
9,8,0.8796,0.8817,0.8796,6.847
9,8,0.8394,0.8308,0.8409,6.77
9,8,0.865,0.8655,0.8653,7.385
9,8,0.8978,0.8986,0.8981,7.031
9,8,0.8869,0.8873,0.8872,7.488
9,8,0.8467,0.8433,0.8476,10.377
9,8,0.8467,0.8444,0.8474,8.316
9,8,0.865,0.8645,0.8655,5.03
9,8,0.854,0.8529,0.8546,9.4618
9,8,0.8394,0.8358,0.8403,12.0771
9,8,0.8394,0.8462,0.8389,9.012
9,8,0.8467,0.8467,0.8471,6.624
9,8,0.8723,0.8746,0.8723,5.597
9,8,0.8577,0.8539,0.8586,6.493
9,8,0.8723,0.8718,0.8728,5.526
9,8,0.8613,0.8633,0.8614,8.314
9,8,0.8796,0.8834,0.8793,11.708
9,8,0.8686,0.8676,0.8692,7.447
9,8,0.8504,0.8464,0.8513,7.3596
9,8,0.8796,0.8791,0.8801,5.284
9,8,0.854,0.854,0.8544,6.829
9,8,0.8723,0.8699,0.8731,7.7
9,8,0.8212,0.8137,0.8224,9.352
9,8,0.8577,0.8582,0.858,7.479
9,8,0.8723,0.8708,0.8729,6.579
9,8,0.8358,0.8235,0.8377,6.954
9,8,0.8759,0.8803,0.8755,9.918
9,8,0.8796,0.8809,0.8797,8.034
9,8,0.8467,0.8531,0.8462,8.682
9,8,0.8358,0.8387,0.8358,12.0191
9,8,0.854,0.8519,0.8547,5.6251
9,8,0.8796,0.8791,0.8801,10.122
9,8,0.8358,0.8387,0.8358,7.391
9,8,0.8175,0.8134,0.8184,6.835
9,8,0.8723,0.8727,0.8726,6.8742
9,8,0.8686,0.8667,0.8693,9.846
9,8,0.7883,0.7852,0.789,13.788
9,8,0.8394,0.8308,0.8409,4.451
9,8,0.8394,0.8394,0.8398,4.61
9,8,0.865,0.8625,0.8658,6.585
9,8,0.8394,0.8321,0.8408,7.652
9,8,0.8504,0.8509,0.8507,6.586
9,8,0.8431,0.8481,0.8428,10.222
9,8,0.8577,0.8641,0.857,9.222
9,8,0.8504,0.852,0.8505,7.346
9,8,0.8723,0.8727,0.8726,10.16
9,8,0.8613,0.8582,0.8622,9.544
10,8,0.7993,0.7755,0.802,7.45
10,8,0.8504,0.8498,0.8509,12.8201
10,8,0.8796,0.88,0.8799,10.059
10,8,0.8613,0.8593,0.862,8.759
10,8,0.8796,0.8826,0.8794,9.191
10,8,0.8504,0.8509,0.8507,4.3999
10,8,0.8613,0.8593,0.862,12.352
10,8,0.8686,0.8714,0.8686,5.695
10,8,0.854,0.8551,0.8543,5.469
10,8,0.8723,0.8746,0.8723,5.52
10,8,0.8723,0.8699,0.8731,6.6141
10,8,0.8504,0.8498,0.8509,11.0814
10,8,0.8759,0.875,0.8765,5.052
10,8,0.865,0.8674,0.865,8.25
10,8,0.8175,0.8134,0.8184,6.0629
10,8,0.8796,0.8791,0.8801,9.868
10,8,0.8431,0.847,0.8429,6.762
10,8,0.8796,0.8817,0.8796,5.053
10,8,0.854,0.8473,0.8554,9.213
10,8,0.8613,0.8593,0.862,4.4962
10,8,0.8139,0.7952,0.8163,7.632
10,8,0.8504,0.852,0.8505,4.795
10,8,0.8467,0.8511,0.8465,5.1809
10,8,0.8321,0.8321,0.8325,9.718
10,8,0.8394,0.844,0.8392,4.841
10,8,0.8467,0.8409,0.8479,7.4519
10,8,0.8285,0.8142,0.8305,8.593
10,8,0.854,0.8551,0.8543,8.04
10,8,0.8358,0.8375,0.8359,4.789
10,8,0.8504,0.8487,0.851,7.8196
10,8,0.8796,0.8866,0.8786,6.9555
10,8,0.8577,0.8539,0.8586,6.504
10,8,0.8467,0.8531,0.8462,10.32
10,8,0.8577,0.8632,0.8572,7.617
10,8,0.854,0.8571,0.8539,9.845
10,8,0.8759,0.875,0.8765,7.871
10,8,0.8723,0.8699,0.8731,4.679
10,8,0.8978,0.9007,0.8976,8.342
10,8,0.8394,0.8358,0.8403,6.792
10,8,0.8394,0.8382,0.84,7.358
10,8,0.8796,0.8834,0.8793,9.2585
10,8,0.865,0.8674,0.865,6.73
10,8,0.8723,0.8736,0.8724,6.041
10,8,0.854,0.8561,0.8541,10.445
10,8,0.8869,0.892,0.8862,4.324
10,8,0.8504,0.8551,0.8501,5.207
10,8,0.8212,0.8048,0.8234,4.024
10,8,0.8066,0.8191,0.8054,9.425
10,8,0.8796,0.88,0.8799,3.8283
10,8,0.8613,0.8671,0.8608,9.122
11,8,0.8504,0.8498,0.8509,5.495
11,8,0.8066,0.7969,0.808,4.5
11,8,0.865,0.8674,0.865,7.761
11,8,0.8504,0.852,0.8505,5.0029
11,8,0.8504,0.8561,0.8499,4.125
11,8,0.8467,0.8456,0.8473,3.702
11,8,0.781,0.7778,0.7817,4.744
11,8,0.8796,0.8842,0.8791,8.424
11,8,0.8613,0.8582,0.8622,4.668
11,8,0.854,0.8529,0.8546,5.939
11,8,0.8978,0.8971,0.8984,7.755
11,8,0.7847,0.7686,0.7866,5.427
11,8,0.8759,0.8803,0.8755,7.4521
11,8,0.865,0.8674,0.865,5.674
11,8,0.8577,0.8592,0.8578,3.6867
11,8,0.8905,0.8921,0.8906,5.665
11,8,0.8759,0.8794,0.8757,7.099
11,8,0.8577,0.8582,0.858,7.103
11,8,0.865,0.8645,0.8655,4.8845
11,8,0.8431,0.8436,0.8434,6.3699
11,8,0.8467,0.8478,0.847,5.0741
11,8,0.8905,0.8936,0.8903,6.917
11,8,0.8504,0.8571,0.8497,5.627
11,8,0.8577,0.8592,0.8578,9.4379
11,8,0.8504,0.8476,0.8512,7.6581
11,8,0.8832,0.8881,0.8827,11.449
11,8,0.8504,0.8509,0.8507,5.313
11,8,0.8942,0.8968,0.894,11.3219
11,8,0.8467,0.8478,0.847,5.745
11,8,0.8248,0.8125,0.8267,4.512
11,8,0.8321,0.8309,0.8327,6.2899
11,8,0.8686,0.8705,0.8687,6.5719
11,8,0.8394,0.8451,0.839,6.086
11,8,0.8577,0.8582,0.858,7.0729
11,8,0.854,0.8496,0.8551,9.23
11,8,0.8431,0.8365,0.8443,9.093
11,8,0.8577,0.8517,0.859,7.79
11,8,0.8613,0.8623,0.8616,6.117
11,8,0.8139,0.8247,0.8129,7.734
11,8,0.8577,0.8582,0.858,5.498
11,8,0.8467,0.8467,0.8471,6.116
11,8,0.8504,0.8498,0.8509,11.5707
11,8,0.854,0.854,0.8544,9.5423
11,8,0.8029,0.7923,0.8044,3.8915
11,8,0.865,0.8655,0.8653,8.5893
11,8,0.8394,0.8417,0.8395,6.884
11,8,0.8759,0.875,0.8765,5.776
11,8,0.8431,0.8459,0.8431,4.699
11,8,0.865,0.8664,0.8651,8.8906
11,8,0.8321,0.8414,0.8312,5.059
12,8,0.8394,0.8358,0.8403,6.353
12,8,0.8504,0.8498,0.8509,5.914
12,8,0.8613,0.8643,0.8612,5.317
12,8,0.8504,0.8441,0.8517,3.8604
12,8,0.8358,0.8339,0.8364,5.5679
12,8,0.8577,0.8506,0.8591,4.072
12,8,0.8504,0.8551,0.8501,5.7567
12,8,0.8358,0.8339,0.8364,5.8031
12,8,0.8394,0.837,0.8401,5.311
12,8,0.854,0.8561,0.8541,3.878
12,8,0.8759,0.8768,0.8762,7.829
12,8,0.8431,0.8481,0.8428,8.0589
12,8,0.8613,0.8613,0.8617,5.861
12,8,0.8175,0.8344,0.8157,6.39
12,8,0.8212,0.8244,0.8212,6.327
12,8,0.8613,0.8633,0.8614,4.42
12,8,0.8431,0.8413,0.8437,3.468
12,8,0.854,0.854,0.8544,4.7533
12,8,0.854,0.8592,0.8536,5.571
12,8,0.8686,0.8714,0.8686,8.175
12,8,0.8613,0.8623,0.8616,4.302
12,8,0.8759,0.8777,0.876,6.9755
12,8,0.854,0.8592,0.8536,7.312
12,8,0.865,0.8635,0.8656,7.901
12,8,0.8723,0.8746,0.8723,5.9526
12,8,0.8431,0.8425,0.8436,9.8259
12,8,0.865,0.8674,0.865,5.941
12,8,0.8394,0.8382,0.84,5.682
12,8,0.8577,0.8612,0.8575,4.495
12,8,0.8504,0.8551,0.8501,5.701
12,8,0.8613,0.8623,0.8616,6.9825
12,8,0.8504,0.8464,0.8513,9.367
12,8,0.8467,0.8467,0.8471,10.373
12,8,0.8285,0.8278,0.8289,5.5609
12,8,0.8577,0.8582,0.858,8.978
12,8,0.8577,0.8632,0.8572,4.432
12,8,0.7737,0.7578,0.7755,6.936
12,8,0.8467,0.8542,0.846,5.2269
12,8,0.8066,0.8015,0.8075,5.429
12,8,0.8467,0.8433,0.8476,5.5559
12,8,0.865,0.8702,0.8645,9.899
12,8,0.8613,0.8571,0.8624,6.76
12,8,0.8613,0.869,0.8604,6.469
12,8,0.865,0.8674,0.865,5.596
12,8,0.8212,0.8293,0.8205,4.9933
12,8,0.854,0.8507,0.8549,4.3569
12,8,0.8942,0.8975,0.8939,4.511
12,8,0.8723,0.8727,0.8726,6.6469
12,8,0.7993,0.794,0.8002,5.143
12,8,0.8285,0.8278,0.8289,3.521
13,8,0.8139,0.8104,0.8147,3.874
13,8,0.8759,0.8803,0.8755,9.436
13,8,0.8212,0.8093,0.8229,6.218
13,8,0.8686,0.8723,0.8684,6.06
13,8,0.8723,0.8754,0.8721,6.029
13,8,0.8431,0.8401,0.8439,5.7745
13,8,0.8759,0.8768,0.8762,3.86
13,8,0.8504,0.8541,0.8502,3.5731
13,8,0.8796,0.88,0.8799,8.8798
13,8,0.8212,0.8205,0.8216,4.1918
13,8,0.8613,0.8623,0.8616,4.1429
13,8,0.8796,0.8858,0.8788,5.038
13,8,0.8321,0.8244,0.8335,6.236
13,8,0.7956,0.8121,0.7941,3.12
13,8,0.8431,0.8413,0.8437,7.8269
13,8,0.8467,0.8552,0.8458,5.21
13,8,0.8613,0.8662,0.8609,5.855
13,8,0.8248,0.8235,0.8254,6.397
13,8,0.8431,0.8436,0.8434,7.179
13,8,0.854,0.8519,0.8547,6.054
13,8,0.8139,0.7935,0.8164,6.57
13,8,0.8613,0.8643,0.8612,7.288
13,8,0.8102,0.803,0.8114,6.887
13,8,0.854,0.8561,0.8541,7.532
13,8,0.8285,0.8303,0.8286,4.5019
13,8,0.8613,0.8652,0.8611,4.6349
13,8,0.792,0.7912,0.7924,10.74
13,8,0.8796,0.8745,0.8809,7.343
13,8,0.8723,0.8736,0.8724,3.775
13,8,0.8759,0.8794,0.8757,5.976
13,8,0.8577,0.8632,0.8572,6.275
13,8,0.8431,0.8481,0.8428,6.103
13,8,0.865,0.8655,0.8653,3.5959
13,8,0.8358,0.8289,0.837,3.858
13,8,0.8248,0.8154,0.8263,4.7163
13,8,0.7628,0.7566,0.7637,5.8789
13,8,0.8285,0.8278,0.8289,5.796
13,8,0.8358,0.8399,0.8356,4.794
13,8,0.8248,0.8235,0.8254,4.234
13,8,0.8139,0.809,0.8148,5.7436
13,8,0.8613,0.8603,0.8619,4.744
13,8,0.8321,0.8425,0.8311,9.44
13,8,0.854,0.8571,0.8539,4.54
13,8,0.854,0.8561,0.8541,6.707
13,8,0.8686,0.8696,0.8689,4.146
13,8,0.8467,0.8385,0.8482,3.3451
13,8,0.8139,0.8016,0.8156,7.7419
13,8,0.8467,0.8531,0.8462,3.32
13,8,0.8029,0.8085,0.8027,4.182
13,8,0.8723,0.8789,0.8715,7.385
14,8,0.7847,0.7885,0.7846,3.93
14,8,0.854,0.8561,0.8541,6.5159
14,8,0.8577,0.8612,0.8575,4.712
14,8,0.8431,0.8436,0.8434,6.031
14,8,0.854,0.8425,0.856,5.043
14,8,0.8102,0.806,0.8111,5.4806
14,8,0.8504,0.853,0.8504,4.895
14,8,0.854,0.8529,0.8546,7.625
14,8,0.854,0.8529,0.8546,3.514
14,8,0.8285,0.8291,0.8288,3.804
14,8,0.854,0.8582,0.8538,6.8181
14,8,0.8686,0.8714,0.8686,3.465
14,8,0.8394,0.837,0.8401,3.955
14,8,0.8321,0.8296,0.8328,5.065
14,8,0.8759,0.8759,0.8763,4.375
14,8,0.8613,0.8643,0.8612,7.202
14,8,0.8321,0.8203,0.834,9.31
14,8,0.8248,0.8235,0.8254,7.48
14,8,0.8248,0.8168,0.8262,7.296
14,8,0.8759,0.8786,0.8759,4.686
14,8,0.8613,0.8662,0.8609,6.168
14,8,0.7956,0.7971,0.7958,7.515
14,8,0.8613,0.8593,0.862,3.452
14,8,0.8358,0.8315,0.8367,4.3
14,8,0.8723,0.8727,0.8726,6.0676
14,8,0.854,0.8561,0.8541,4.192
14,8,0.8832,0.8881,0.8827,4.59
14,8,0.8431,0.8512,0.8423,3.654
14,8,0.8686,0.8723,0.8684,4.394
14,8,0.8577,0.8571,0.8582,7.103
14,8,0.8613,0.8643,0.8612,5.346
14,8,0.8613,0.8681,0.8606,6.883
14,8,0.8358,0.8339,0.8364,3.011
14,8,0.8358,0.8399,0.8356,3.571
14,8,0.8248,0.8209,0.8257,3.681
14,8,0.8358,0.8339,0.8364,3.8849
14,8,0.8102,0.7953,0.8122,5.159
14,8,0.8577,0.8602,0.8577,10.3676
14,8,0.8248,0.8345,0.8239,5.089
14,8,0.8832,0.8841,0.8835,3.8249
14,8,0.8504,0.852,0.8505,5.582
14,8,0.865,0.8645,0.8655,5.251
14,8,0.8358,0.8387,0.8358,5.92
14,8,0.8577,0.8528,0.8588,3.638
14,8,0.8759,0.8777,0.876,6.637
14,8,0.8686,0.8714,0.8686,4.995
14,8,0.8723,0.8772,0.8718,4.49
14,8,0.8431,0.8413,0.8437,7.388
14,8,0.8504,0.8487,0.851,6.276
14,8,0.865,0.8674,0.865,6.2589
15,8,0.8431,0.847,0.8429,6.4551
15,8,0.8504,0.8541,0.8502,5.1736
15,8,0.8212,0.8316,0.8202,3.3234
15,8,0.8102,0.8074,0.8109,6.675
15,8,0.8285,0.8315,0.8285,6.0509
15,8,0.7847,0.787,0.7848,3.511
15,8,0.8686,0.8705,0.8687,4.027
15,8,0.8175,0.8288,0.8165,5.7506
15,8,0.8066,0.8153,0.8059,5.381
15,8,0.854,0.8571,0.8539,5.209
15,8,0.8978,0.9014,0.8974,7.2716
15,8,0.8759,0.8811,0.8754,5.1939
15,8,0.8869,0.8821,0.8882,5.418
15,8,0.8686,0.8714,0.8686,4.8149
15,8,0.8139,0.8259,0.8127,6.075
15,8,0.8285,0.8226,0.8296,3.895
15,8,0.854,0.8582,0.8538,4.036
15,8,0.8613,0.8652,0.8611,7.82
15,8,0.8613,0.8652,0.8611,4.6603
15,8,0.8504,0.8487,0.851,5.092
15,8,0.8577,0.8571,0.8582,4.097
15,8,0.854,0.8529,0.8546,7.474
15,8,0.8431,0.839,0.844,4.158
15,8,0.8613,0.8613,0.8617,3.9931
15,8,0.854,0.8582,0.8538,5.561
15,8,0.854,0.8611,0.8533,5.417
15,8,0.7883,0.7769,0.7898,5.487
15,8,0.865,0.8693,0.8647,6.7236
15,8,0.8321,0.8414,0.8312,4.321
15,8,0.8577,0.8592,0.8578,5.18
15,8,0.8577,0.8571,0.8582,5.13
15,8,0.8577,0.8622,0.8574,4.468
15,8,0.8358,0.8485,0.8343,4.5015
15,8,0.8504,0.8591,0.8494,5.068
15,8,0.8358,0.8352,0.8362,4.178
15,8,0.8796,0.8826,0.8794,5.391
15,8,0.8832,0.8841,0.8835,4.1641
15,8,0.8467,0.8489,0.8468,4.803
15,8,0.8613,0.8681,0.8606,6.9599
15,8,0.781,0.7692,0.7825,5.111
15,8,0.8723,0.8708,0.8729,4.463
15,8,0.8577,0.866,0.8567,3.373
15,8,0.854,0.8592,0.8536,4.0058
15,8,0.8467,0.85,0.8466,6.751
15,8,0.8285,0.8185,0.8301,6.867
15,8,0.8467,0.8489,0.8468,4.74
15,8,0.8504,0.8591,0.8494,3.9991
15,8,0.8613,0.8603,0.8619,3.561
15,8,0.865,0.8674,0.865,5.588
15,8,0.8467,0.8409,0.8479,5.413
16,8,0.8613,0.8662,0.8609,5.758
16,8,0.8431,0.8413,0.8437,5.027
16,8,0.865,0.8674,0.865,4.777
16,8,0.8285,0.8199,0.8299,6.922
16,8,0.8248,0.8182,0.826,2.738
16,8,0.8504,0.8429,0.8518,2.96
16,8,0.8686,0.875,0.8679,4.433
16,8,0.8759,0.8786,0.8759,8.2009
16,8,0.8723,0.8746,0.8723,7.526
16,8,0.8504,0.8487,0.851,4.5051
16,8,0.8358,0.8443,0.835,3.687
16,8,0.8577,0.8651,0.8569,3.7063
16,8,0.8686,0.8676,0.8692,4.346
16,8,0.8358,0.8364,0.8361,3.725
16,8,0.8467,0.8433,0.8476,8.6096
16,8,0.8723,0.8727,0.8726,4.534
16,8,0.854,0.854,0.8544,5.546
16,8,0.8504,0.8498,0.8509,3.799
16,8,0.8139,0.8235,0.8131,4.705
16,8,0.8431,0.839,0.844,5.012
16,8,0.8139,0.8031,0.8155,4.3041
16,8,0.8248,0.8378,0.8235,4.924
16,8,0.865,0.8655,0.8653,3.106
16,8,0.8613,0.8633,0.8614,3.617
16,8,0.8285,0.8266,0.8291,2.88
16,8,0.8723,0.8754,0.8721,3.972
16,8,0.854,0.8571,0.8539,2.668
16,8,0.8613,0.8593,0.862,5.2541
16,8,0.854,0.863,0.853,5.7831
16,8,0.8832,0.8832,0.8836,7.361
16,8,0.8394,0.8321,0.8408,4.061
16,8,0.8358,0.841,0.8354,5.6871
16,8,0.8504,0.852,0.8505,5.199
16,8,0.8358,0.8352,0.8362,3.4499
16,8,0.8467,0.8409,0.8479,3.597
16,8,0.8394,0.8321,0.8408,3.2641
16,8,0.8686,0.8705,0.8687,5.7065
16,8,0.8686,0.8696,0.8689,2.851
16,8,0.8431,0.8481,0.8428,6.2109
16,8,0.8431,0.8425,0.8436,3.439
16,8,0.8358,0.8375,0.8359,8.625
16,8,0.8467,0.8542,0.846,5.61
16,8,0.8686,0.8714,0.8686,4.3606
16,8,0.8285,0.8213,0.8297,4.439
16,8,0.8321,0.838,0.8317,5.336
16,8,0.8613,0.8662,0.8609,4.952
16,8,0.8285,0.8291,0.8288,6.376
16,8,0.8686,0.8686,0.869,4.9953
16,8,0.8577,0.8582,0.858,3.5546
16,8,0.8102,0.8102,0.8106,4.246
17,8,0.8431,0.847,0.8429,4.868
17,8,0.8394,0.844,0.8392,3.7919
17,8,0.8723,0.8754,0.8721,5.839
17,8,0.8686,0.8676,0.8692,4.456
17,8,0.8285,0.8142,0.8305,6.842
17,8,0.8759,0.875,0.8765,5.396
17,8,0.8577,0.8622,0.8574,4.831
17,8,0.8613,0.8662,0.8609,4.6939
17,8,0.8139,0.809,0.8148,5.593
17,8,0.8796,0.8826,0.8794,5.885
17,8,0.8504,0.8509,0.8507,4.4719
17,8,0.8577,0.8592,0.8578,4.314
17,8,0.8175,0.8106,0.8187,2.3559
17,8,0.8613,0.8643,0.8612,6.3729
17,8,0.8686,0.8767,0.8676,3.9096
17,8,0.8467,0.8511,0.8465,4.893
17,8,0.8394,0.8358,0.8403,3.485
17,8,0.8394,0.8333,0.8406,6.871
17,8,0.8467,0.8489,0.8468,5.969
17,8,0.8102,0.8143,0.8101,3.209
17,8,0.8723,0.8727,0.8726,4.3961
17,8,0.8796,0.8834,0.8793,4.48
17,8,0.8796,0.8826,0.8794,3.66
17,8,0.8321,0.8284,0.833,3.094
17,8,0.865,0.8683,0.8648,4.311
17,8,0.8686,0.8759,0.8678,7.345
17,8,0.8467,0.8478,0.847,5.284
17,8,0.8577,0.8602,0.8577,5.178
17,8,0.8248,0.8195,0.8259,4.98
17,8,0.8285,0.8226,0.8296,6.741
17,8,0.8759,0.875,0.8765,8.715
17,8,0.8613,0.8613,0.8617,3.115
17,8,0.7482,0.7435,0.7489,5.11
17,8,0.865,0.8711,0.8643,3.9581
17,8,0.8358,0.8364,0.8361,6.181
17,8,0.8139,0.8306,0.8121,3.143
17,8,0.8613,0.8603,0.8619,4.3261
17,8,0.8139,0.809,0.8148,4.6224
17,8,0.8613,0.8613,0.8617,4.443
17,8,0.8358,0.8327,0.8366,6.335
17,8,0.8285,0.824,0.8294,3.35
17,8,0.8394,0.837,0.8401,4.5171
17,8,0.781,0.7857,0.7809,3.0591
17,8,0.8613,0.8643,0.8612,6.541
17,8,0.854,0.8571,0.8539,5.3639
17,8,0.8285,0.8278,0.8289,5.237
17,8,0.8358,0.8327,0.8366,4.7149
17,8,0.8467,0.8531,0.8462,4.116
17,8,0.8029,0.8071,0.8028,3.052
17,8,0.8175,0.8077,0.819,6.272
18,8,0.8577,0.8602,0.8577,3.649
18,8,0.8832,0.8849,0.8833,4.2089
18,8,0.8321,0.8296,0.8328,3.872
18,8,0.8467,0.8489,0.8468,4.472
18,8,0.8285,0.824,0.8294,4.089
