knn; number components; acc score; f1 score; roc score; time
19,0000;3,0000;0,8066;0,8059;0,8070;3,0370
19,0000;3,0000;0,7956;0,8095;0,7944;4,5010
19,0000;3,0000;0,7591;0,7708;0,7584;4,7810
19,0000;3,0000;0,8321;0,8435;0,8309;3,3600
19,0000;3,0000;0,8175;0,8276;0,8166;3,7344
19,0000;3,0000;0,8394;0,8429;0,8393;3,6600
19,0000;3,0000;0,8394;0,8472;0,8387;4,4190
19,0000;3,0000;0,8504;0,8591;0,8494;5,0080
19,0000;3,0000;0,7920;0,8028;0,7912;2,7611
19,0000;3,0000;0,8358;0,8432;0,8351;3,6330
19,0000;3,0000;0,7664;0,7808;0,7654;4,9030
19,0000;3,0000;0,7810;0,7810;0,7814;4,7090
19,0000;3,0000;0,7555;0,7682;0,7546;3,7490
19,0000;3,0000;0,7993;0,8084;0,7986;3,8470
19,0000;3,0000;0,7810;0,7902;0,7804;4,7890
19,0000;3,0000;0,8175;0,8276;0,8166;2,6480
19,0000;3,0000;0,8248;0,8367;0,8236;3,9850
19,0000;3,0000;0,8248;0,8298;0,8246;3,0410
19,0000;3,0000;0,7956;0,7956;0,7960;5,1456
19,0000;3,0000;0,7701;0,7864;0,7688;5,5501
19,0000;3,0000;0,8321;0,8425;0,8311;4,6830
19,0000;3,0000;0,8066;0,8114;0,8064;3,6689
19,0000;3,0000;0,8139;0,8294;0,8123;4,0879
19,0000;3,0000;0,7664;0,7808;0,7654;4,2519
19,0000;3,0000;0,8358;0,8475;0,8345;4,4511
19,0000;3,0000;0,7409;0,7560;0,7399;3,6430
20,0000;3,0000;0,7847;0,7930;0,7842;5,3190
20,0000;3,0000;0,8504;0,8551;0,8501;2,8640
20,0000;3,0000;0,8248;0,8378;0,8235;6,1069
20,0000;3,0000;0,7847;0,8000;0,7834;8,8189
20,0000;3,0000;0,8029;0,8176;0,8015;3,0570
20,0000;3,0000;0,7956;0,8082;0,7946;4,3141
20,0000;3,0000;0,7956;0,7941;0,7962;5,5530
20,0000;3,0000;0,8285;0,8374;0,8277;2,2770
20,0000;3,0000;0,8394;0,8462;0,8389;3,2177
20,0000;3,0000;0,8139;0,8235;0,8131;3,8689
20,0000;3,0000;0,7847;0,7855;0,7850;6,4840
20,0000;3,0000;0,8394;0,8483;0,8385;3,2430
20,0000;3,0000;0,7518;0,7606;0,7514;3,6009
20,0000;3,0000;0,7701;0,7893;0,7684;2,0080
20,0000;3,0000;0,7336;0,7402;0,7334;5,8550
20,0000;3,0000;0,8358;0,8443;0,8350;3,7420
20,0000;3,0000;0,8504;0,8581;0,8496;3,9690
20,0000;3,0000;0,7847;0,7885;0,7846;2,7770
20,0000;3,0000;0,8394;0,8493;0,8384;5,5661
20,0000;3,0000;0,8175;0,8264;0,8168;2,7070
20,0000;3,0000;0,8577;0,8660;0,8567;4,0401
20,0000;3,0000;0,7847;0,7930;0,7842;4,0770
20,0000;3,0000;0,7555;0,7744;0,7540;2,3231
20,0000;3,0000;0,7920;0,8000;0,7915;3,7020
20,0000;3,0000;0,7883;0,7986;0,7876;3,1489
20,0000;3,0000;0,7117;0,7208;0,7113;3,1800
20,0000;3,0000;0,8285;0,8351;0,8280;3,6640
20,0000;3,0000;0,8212;0,8304;0,8204;3,3999
20,0000;3,0000;0,8394;0,8523;0,8379;4,4579
20,0000;3,0000;0,8321;0,8435;0,8309;4,7519
20,0000;3,0000;0,8212;0,8361;0,8196;2,8570
20,0000;3,0000;0,8358;0,8375;0,8359;2,8330
20,0000;3,0000;0,8066;0,8140;0,8061;5,2219
20,0000;3,0000;0,8467;0,8531;0,8462;2,2820
20,0000;3,0000;0,8504;0,8571;0,8497;2,8990
20,0000;3,0000;0,8029;0,8176;0,8015;2,2689
20,0000;3,0000;0,7956;0,7986;0,7957;4,4050
20,0000;3,0000;0,7956;0,8133;0,7939;2,6330
20,0000;3,0000;0,7847;0,7944;0,7840;4,7401
20,0000;3,0000;0,8029;0,8085;0,8027;2,8230
20,0000;3,0000;0,7847;0,7855;0,7850;6,4990
20,0000;3,0000;0,8540;0,8582;0,8538;3,3420
20,0000;3,0000;0,7518;0,7424;0,7530;3,9750
20,0000;3,0000;0,8394;0,8462;0,8389;3,6720
20,0000;3,0000;0,7956;0,8069;0,7947;3,9480
20,0000;3,0000;0,8066;0,8179;0,8056;4,1370
20,0000;3,0000;0,8248;0,8261;0,8251;4,2340
20,0000;3,0000;0,8431;0,8542;0,8418;3,4450
20,0000;3,0000;0,8102;0,8207;0,8093;3,2259
20,0000;3,0000;0,7445;0,7445;0,7449;2,7360
21,0000;3,0000;0,8066;0,8153;0,8059;4,4330
21,0000;3,0000;0,8358;0,8515;0,8338;3,3700
21,0000;3,0000;0,7737;0,7754;0,7739;5,1940
21,0000;3,0000;0,8139;0,8185;0,8137;2,1539
21,0000;3,0000;0,8248;0,8333;0,8241;4,9450
21,0000;3,0000;0,7920;0,7986;0,7916;3,6350
21,0000;3,0000;0,8102;0,8169;0,8098;2,6880
21,0000;3,0000;0,8139;0,8247;0,8129;4,8170
21,0000;3,0000;0,7956;0,8056;0,7949;4,4590
21,0000;3,0000;0,8467;0,8521;0,8463;3,4270
21,0000;3,0000;0,8102;0,8231;0,8090;4,2860
21,0000;3,0000;0,8248;0,8333;0,8241;2,1710
21,0000;3,0000;0,8102;0,8231;0,8090;2,4140
21,0000;3,0000;0,8175;0,8344;0,8157;2,3750
21,0000;3,0000;0,8066;0,8153;0,8059;2,0719
21,0000;3,0000;0,7555;0,7616;0,7553;2,4760
21,0000;3,0000;0,8467;0,8531;0,8462;2,6960
21,0000;3,0000;0,8358;0,8475;0,8345;3,9940
21,0000;3,0000;0,7299;0,7319;0,7301;3,8383
21,0000;3,0000;0,7883;0,8041;0,7869;3,1240
21,0000;3,0000;0,7628;0,7703;0,7624;5,2454
21,0000;3,0000;0,8394;0,8394;0,8398;2,9749
21,0000;3,0000;0,7774;0,7987;0,7754;2,6594
21,0000;3,0000;0,7883;0,7958;0,7879;5,2490
21,0000;3,0000;0,8650;0,8711;0,8643;3,3240
21,0000;3,0000;0,8431;0,8491;0,8426;4,0070
21,0000;3,0000;0,8248;0,8356;0,8238;3,9629
21,0000;3,0000;0,8066;0,8203;0,8053;5,6220
21,0000;3,0000;0,8248;0,8345;0,8239;2,9071
21,0000;3,0000;0,8431;0,8532;0,8420;2,6642
21,0000;3,0000;0,7555;0,7698;0,7545;2,3840
21,0000;3,0000;0,7883;0,7958;0,7879;2,6765
21,0000;3,0000;0,8212;0,8361;0,8196;7,3090
21,0000;3,0000;0,8066;0,8215;0,8051;2,5990
21,0000;3,0000;0,8285;0,8418;0,8270;4,7720
21,0000;3,0000;0,8285;0,8418;0,8270;2,4730
21,0000;3,0000;0,7920;0,8014;0,7913;4,4460
21,0000;3,0000;0,8102;0,8182;0,8096;3,9160
21,0000;3,0000;0,8248;0,8322;0,8243;3,0289
21,0000;3,0000;0,7737;0,7847;0,7730;4,0060
21,0000;3,0000;0,8212;0,8316;0,8202;5,4243
21,0000;3,0000;0,7810;0,7917;0,7803;4,2170
21,0000;3,0000;0,8321;0,8357;0,8320;3,4610
21,0000;3,0000;0,7920;0,7881;0,7928;3,5430
21,0000;3,0000;0,8285;0,8396;0,8273;3,3880
21,0000;3,0000;0,7883;0,8014;0,7873;3,2577
21,0000;3,0000;0,8139;0,8223;0,8132;3,3741
21,0000;3,0000;0,8139;0,8046;0,8153;3,3170
21,0000;3,0000;0,7810;0,7842;0,7811;2,4870
21,0000;3,0000;0,7956;0,8133;0,7939;2,7980
22,0000;3,0000;0,7883;0,8067;0,7866;4,2070
22,0000;3,0000;0,8467;0,8467;0,8471;3,0800
22,0000;3,0000;0,8394;0,8483;0,8385;2,5280
22,0000;3,0000;0,8212;0,8328;0,8200;4,4300
22,0000;3,0000;0,8285;0,8407;0,8272;3,0200
22,0000;3,0000;0,8066;0,8140;0,8061;4,9160
22,0000;3,0000;0,8139;0,8198;0,8135;3,2840
22,0000;3,0000;0,7701;0,7742;0,7700;3,2090
22,0000;3,0000;0,8029;0,8112;0,8023;5,7760
22,0000;3,0000;0,7883;0,7972;0,7877;2,4480
22,0000;3,0000;0,8066;0,8073;0,8069;2,2410
22,0000;3,0000;0,7664;0,7838;0,7650;4,8720
22,0000;3,0000;0,7993;0,8043;0,7991;3,8061
22,0000;3,0000;0,7883;0,8000;0,7874;3,7860
22,0000;3,0000;0,8467;0,8562;0,8457;2,6350
22,0000;3,0000;0,7628;0,7619;0,7632;6,0504
22,0000;3,0000;0,8175;0,8264;0,8168;3,1720
22,0000;3,0000;0,8285;0,8396;0,8273;2,8370
22,0000;3,0000;0,8577;0,8687;0,8562;1,8540
22,0000;3,0000;0,8248;0,8298;0,8246;4,8619
22,0000;3,0000;0,7591;0,7556;0,7598;3,3900
22,0000;3,0000;0,8358;0,8399;0,8356;3,7840
22,0000;3,0000;0,7956;0,8108;0,7942;4,1365
22,0000;3,0000;0,7920;0,8081;0,7905;3,0100
22,0000;3,0000;0,7664;0,7762;0,7658;5,7329
22,0000;3,0000;0,8248;0,8322;0,8243;3,6759
22,0000;3,0000;0,8431;0,8491;0,8426;2,6639
22,0000;3,0000;0,7664;0,7852;0,7649;2,5200
22,0000;3,0000;0,8723;0,8780;0,8716;3,7980
22,0000;3,0000;0,7883;0,7914;0,7884;5,2719
22,0000;3,0000;0,7628;0,7797;0,7615;3,4790
22,0000;3,0000;0,7993;0,8000;0,7996;4,1040
22,0000;3,0000;0,8285;0,8407;0,8272;5,1690
22,0000;3,0000;0,8467;0,8552;0,8458;5,0110
22,0000;3,0000;0,8175;0,8322;0,8160;2,7440
22,0000;3,0000;0,8029;0,8176;0,8015;3,0910
22,0000;3,0000;0,8248;0,8298;0,8246;2,0420
22,0000;3,0000;0,8248;0,8389;0,8233;6,4730
22,0000;3,0000;0,7993;0,8070;0,7988;3,0019
22,0000;3,0000;0,7810;0,7794;0,7816;1,9830
22,0000;3,0000;0,8285;0,8407;0,8272;2,9100
22,0000;3,0000;0,8029;0,8163;0,8017;6,2520
22,0000;3,0000;0,8212;0,8361;0,8196;2,4250
22,0000;3,0000;0,7737;0,7786;0,7736;4,5310
22,0000;3,0000;0,8102;0,8194;0,8095;4,5530
22,0000;3,0000;0,8139;0,8211;0,8134;3,2230
22,0000;3,0000;0,8358;0,8443;0,8350;3,9490
22,0000;3,0000;0,7628;0,7687;0,7626;3,9861
22,0000;3,0000;0,8467;0,8562;0,8457;3,7260
22,0000;3,0000;0,8394;0,8472;0,8387;4,4610
23,0000;3,0000;0,8394;0,8472;0,8387;4,2169
23,0000;3,0000;0,8139;0,8259;0,8127;3,2820
23,0000;3,0000;0,7993;0,7955;0,8001;1,7659
23,0000;3,0000;0,7883;0,7972;0,7877;4,5711
23,0000;3,0000;0,8066;0,8203;0,8053;4,7930
23,0000;3,0000;0,8577;0,8651;0,8569;2,4190
23,0000;3,0000;0,7701;0,7789;0,7696;3,5010
23,0000;3,0000;0,8139;0,8271;0,8126;4,1519
23,0000;3,0000;0,8102;0,8255;0,8087;5,2270
23,0000;3,0000;0,8248;0,8286;0,8247;2,3719
23,0000;3,0000;0,7847;0,7973;0,7837;2,2089
23,0000;3,0000;0,7555;0,7633;0,7551;2,6740
23,0000;3,0000;0,8029;0,8125;0,8022;3,0870
23,0000;3,0000;0,7372;0,7410;0,7373;4,6352
23,0000;3,0000;0,8285;0,8351;0,8280;3,4620
23,0000;3,0000;0,8358;0,8534;0,8335;3,4300
23,0000;3,0000;0,7810;0,7987;0,7795;6,8400
23,0000;3,0000;0,7956;0,8095;0,7944;2,0190
23,0000;3,0000;0,8321;0,8403;0,8314;4,9549
23,0000;3,0000;0,7372;0,7372;0,7376;3,0750
23,0000;3,0000;0,8066;0,8239;0,8048;5,7160
23,0000;3,0000;0,8029;0,8188;0,8014;3,6531
23,0000;3,0000;0,7993;0,8070;0,7988;3,6740
23,0000;3,0000;0,7883;0,7836;0,7892;4,1820
23,0000;3,0000;0,7664;0,7762;0,7658;3,9400
23,0000;3,0000;0,7737;0,7669;0,7747;4,2390
23,0000;3,0000;0,7701;0,7835;0,7691;4,2550
23,0000;3,0000;0,8066;0,8127;0,8062;1,8750
23,0000;3,0000;0,8358;0,8443;0,8350;4,3760
23,0000;3,0000;0,8248;0,8356;0,8238;3,7340
23,0000;3,0000;0,7810;0,8000;0,7793;5,8150
23,0000;3,0000;0,8248;0,8286;0,8247;4,1009
23,0000;3,0000;0,8212;0,8205;0,8216;4,8151
23,0000;3,0000;0,8102;0,8219;0,8092;2,6021
23,0000;3,0000;0,7810;0,7973;0,7796;4,1540
23,0000;3,0000;0,7810;0,8013;0,7792;2,5279
23,0000;3,0000;0,8467;0,8542;0,8460;3,3508
23,0000;3,0000;0,7847;0,7915;0,7843;2,7310
23,0000;3,0000;0,8066;0,8166;0,8058;2,5710
23,0000;3,0000;0,8212;0,8178;0,8220;2,7140
23,0000;3,0000;0,7737;0,7817;0,7733;3,6710
23,0000;3,0000;0,8066;0,8227;0,8050;3,2551
23,0000;3,0000;0,7956;0,8095;0,7944;4,4240
23,0000;3,0000;0,8066;0,8179;0,8056;4,7880
23,0000;3,0000;0,8723;0,8789;0,8715;2,2880
23,0000;3,0000;0,8212;0,8339;0,8199;3,6090
23,0000;3,0000;0,7993;0,8136;0,7980;3,1050
23,0000;3,0000;0,8577;0,8660;0,8567;2,3940
23,0000;3,0000;0,8175;0,8252;0,8170;3,9720
23,0000;3,0000;0,7993;0,8043;0,7991;5,3090
24,0000;3,0000;0,8175;0,8188;0,8178;2,3790
24,0000;3,0000;0,8175;0,8239;0,8171;2,6239
24,0000;3,0000;0,8029;0,8163;0,8017;3,5289
24,0000;3,0000;0,7774;0,7829;0,7772;2,9570
24,0000;3,0000;0,8102;0,8255;0,8087;3,8218
24,0000;3,0000;0,8285;0,8396;0,8273;5,5670
24,0000;3,0000;0,8102;0,8255;0,8087;3,1850
24,0000;3,0000;0,8175;0,8239;0,8171;2,8010
24,0000;3,0000;0,8540;0,8621;0,8531;3,0710
24,0000;3,0000;0,7883;0,7958;0,7879;2,9485
24,0000;3,0000;0,8321;0,8435;0,8309;3,9000
24,0000;3,0000;0,7555;0,7564;0,7558;4,8610
24,0000;3,0000;0,7847;0,7986;0,7835;2,7070
24,0000;3,0000;0,7956;0,8056;0,7949;3,9990
24,0000;3,0000;0,7701;0,7893;0,7684;3,9620
24,0000;3,0000;0,7993;0,8110;0,7983;4,3890
24,0000;3,0000;0,8175;0,8276;0,8166;3,2080
24,0000;3,0000;0,7920;0,7972;0,7918;2,0560
24,0000;3,0000;0,8212;0,8316;0,8202;2,5200
24,0000;3,0000;0,8175;0,8264;0,8168;3,7490
24,0000;3,0000;0,8029;0,8176;0,8015;3,5800
24,0000;3,0000;0,8175;0,8322;0,8160;1,7100
24,0000;3,0000;0,7847;0,7944;0,7840;4,5760
24,0000;3,0000;0,7993;0,8070;0,7988;2,0690
24,0000;3,0000;0,7737;0,7862;0,7728;5,4649
24,0000;3,0000;0,7847;0,7944;0,7840;3,3390
24,0000;3,0000;0,8139;0,8211;0,8134;3,5040
24,0000;3,0000;0,7299;0,7357;0,7298;2,8819
24,0000;3,0000;0,8431;0,8470;0,8429;2,6820
24,0000;3,0000;0,7920;0,7942;0,7921;3,6006
24,0000;3,0000;0,7920;0,7912;0,7924;2,3971
24,0000;3,0000;0,8066;0,8274;0,8043;3,2090
24,0000;3,0000;0,7701;0,7820;0,7692;2,0970
24,0000;3,0000;0,7956;0,8028;0,7952;4,8090
24,0000;3,0000;0,8248;0,8367;0,8236;2,1870
24,0000;3,0000;0,7299;0,7259;0,7306;3,4210
24,0000;3,0000;0,8613;0,8716;0,8600;2,5908
24,0000;3,0000;0,8029;0,8058;0,8030;3,6908
24,0000;3,0000;0,7956;0,8042;0,7950;2,7450
24,0000;3,0000;0,7701;0,7835;0,7691;4,8219
24,0000;3,0000;0,8139;0,8223;0,8132;2,3649
24,0000;3,0000;0,7883;0,7972;0,7877;2,2561
24,0000;3,0000;0,8613;0,8643;0,8612;2,9045
24,0000;3,0000;0,8139;0,8271;0,8126;4,5850
24,0000;3,0000;0,8321;0,8414;0,8312;4,0650
24,0000;3,0000;0,8321;0,8456;0,8306;3,0740
24,0000;3,0000;0,8358;0,8421;0,8353;3,6120
24,0000;3,0000;0,8029;0,8212;0,8011;2,0151
24,0000;3,0000;0,7737;0,7862;0,7728;4,0540
24,0000;3,0000;0,7810;0,7902;0,7804;4,1090
25,0000;3,0000;0,8321;0,8414;0,8312;3,3640
25,0000;3,0000;0,8321;0,8414;0,8312;3,6490
25,0000;3,0000;0,7883;0,8027;0,7871;3,0710
25,0000;3,0000;0,8139;0,8223;0,8132;2,7300
25,0000;3,0000;0,8358;0,8495;0,8342;3,1050
25,0000;3,0000;0,8212;0,8361;0,8196;1,6950
25,0000;3,0000;0,7701;0,7835;0,7691;3,8539
25,0000;3,0000;0,7883;0,7958;0,7879;3,2840
25,0000;3,0000;0,8285;0,8374;0,8277;3,0120
25,0000;3,0000;0,7591;0,7626;0,7592;2,6910
25,0000;3,0000;0,8358;0,8410;0,8354;4,6570
25,0000;3,0000;0,8248;0,8345;0,8239;2,0920
25,0000;3,0000;0,6825;0,6926;0,6821;4,4610
25,0000;3,0000;0,8175;0,8333;0,8158;3,7900
25,0000;3,0000;0,7774;0,7904;0,7764;3,4560
25,0000;3,0000;0,8248;0,8298;0,8246;2,4220
25,0000;3,0000;0,8029;0,8212;0,8011;2,8290
25,0000;3,0000;0,8102;0,8231;0,8090;2,7470
25,0000;3,0000;0,8321;0,8425;0,8311;3,4899
25,0000;3,0000;0,8066;0,8140;0,8061;4,2910
25,0000;3,0000;0,7920;0,8068;0,7907;1,9320
25,0000;3,0000;0,8467;0,8542;0,8460;2,4219
25,0000;3,0000;0,7993;0,8110;0,7983;2,8010
25,0000;3,0000;0,8613;0,8690;0,8604;3,9060
25,0000;3,0000;0,7628;0,7451;0,7647;2,1020
25,0000;3,0000;0,8175;0,8322;0,8160;2,6410
25,0000;3,0000;0,7591;0,7676;0,7587;2,7050
25,0000;3,0000;0,8504;0,8509;0,8507;2,0340
25,0000;3,0000;0,7664;0,7762;0,7658;2,9400
25,0000;3,0000;0,7883;0,8000;0,7874;4,4529
25,0000;3,0000;0,7482;0,7336;0,7497;4,0190
25,0000;3,0000;0,7993;0,8123;0,7981;3,8710
25,0000;3,0000;0,7701;0,7658;0,7708;2,7390
25,0000;3,0000;0,7956;0,8028;0,7952;3,3185
25,0000;3,0000;0,7993;0,8161;0,7977;4,4670
25,0000;3,0000;0,7883;0,8027;0,7871;2,7870
25,0000;3,0000;0,8285;0,8407;0,8272;1,6850
25,0000;3,0000;0,7774;0,7904;0,7764;4,5220
25,0000;3,0000;0,8102;0,8074;0,8109;3,5290
25,0000;3,0000;0,7883;0,8000;0,7874;5,1710
25,0000;3,0000;0,8248;0,8310;0,8244;3,8480
25,0000;3,0000;0,8431;0,8459;0,8431;3,8120
25,0000;3,0000;0,8467;0,8552;0,8458;3,5710
25,0000;3,0000;0,7482;0,7544;0,7480;4,3850
25,0000;3,0000;0,8358;0,8432;0,8351;4,3772
25,0000;3,0000;0,8467;0,8552;0,8458;1,9370
25,0000;3,0000;0,7080;0,7037;0,7087;3,2740
25,0000;3,0000;0,8394;0,8571;0,8371;3,3680
25,0000;3,0000;0,8212;0,8293;0,8205;3,6760
25,0000;3,0000;0,8066;0,8166;0,8058;5,9330
1,0000;4,0000;0,5839;0,4124;0,5906;25,0790
1,0000;4,0000;0,6715;0,5631;0,6773;23,5884
1,0000;4,0000;0,6423;0,5545;0,6470;23,9650
1,0000;4,0000;0,6606;0,5592;0,6659;24,9011
1,0000;4,0000;0,6861;0,5905;0,6916;23,8291
1,0000;4,0000;0,6314;0,5258;0,6366;27,7270
1,0000;4,0000;0,6204;0,4902;0,6263;23,6461
1,0000;4,0000;0,6971;0,6140;0,7021;25,4730
1,0000;4,0000;0,7190;0,6385;0,7242;24,2710
1,0000;4,0000;0,6241;0,4926;0,6301;24,1770
1,0000;4,0000;0,6423;0,5377;0,6476;24,4700
1,0000;4,0000;0,6533;0,5740;0,6577;23,8490
1,0000;4,0000;0,6277;0,5234;0,6328;24,3770
1,0000;4,0000;0,6460;0,5650;0,6504;24,5760
1,0000;4,0000;0,5511;0,4058;0,5567;25,3749
1,0000;4,0000;0,6569;0,5648;0,6619;24,3839
1,0000;4,0000;0,6241;0,4824;0,6304;23,1610
1,0000;4,0000;0,6241;0,4926;0,6301;25,8630
1,0000;4,0000;0,6168;0,5070;0,6220;23,6480
1,0000;4,0000;0,6715;0,5673;0,6771;24,2798
1,0000;4,0000;0,6715;0,6018;0,6757;25,0180
1,0000;4,0000;0,6460;0,5801;0,6497;24,7651
1,0000;4,0000;0,6277;0,4632;0,6348;23,5000
1,0000;4,0000;0,7190;0,6385;0,7242;24,1520
1,0000;4,0000;0,6423;0,5288;0,6479;24,5990
1,0000;4,0000;0,6277;0,4950;0,6338;25,2660
1,0000;4,0000;0,6350;0,5000;0,6413;24,3920
1,0000;4,0000;0,6423;0,5288;0,6479;25,2360
1,0000;4,0000;0,6934;0,6147;0,6982;24,7150
1,0000;4,0000;0,6095;0,5286;0,6135;24,2722
1,0000;4,0000;0,6825;0,5915;0,6877;24,8120
1,0000;4,0000;0,6168;0,5070;0,6220;24,3990
1,0000;4,0000;0,6496;0,5248;0,6557;25,3620
1,0000;4,0000;0,6642;0,5780;0,6690;25,3150
1,0000;4,0000;0,6460;0,5446;0,6512;24,7490
1,0000;4,0000;0,6277;0,4796;0,6343;23,5970
1,0000;4,0000;0,6788;0,5728;0,6846;24,9220
1,0000;4,0000;0,6934;0,6471;0,6966;25,5380
1,0000;4,0000;0,6387;0,5263;0,6442;25,1360
1,0000;4,0000;0,6496;0,5556;0,6546;24,2470
1,0000;4,0000;0,6496;0,5714;0,6539;28,6910
1,0000;4,0000;0,6788;0,6000;0,6835;24,3540
1,0000;4,0000;0,6460;0,5837;0,6496;28,0442
1,0000;4,0000;0,6423;0,5196;0,6482;24,5090
1,0000;4,0000;0,6606;0,5753;0,6653;25,5060
1,0000;4,0000;0,6131;0,5000;0,6184;25,1070
1,0000;4,0000;0,5985;0,4608;0,6044;23,5840
1,0000;4,0000;0,6131;0,4904;0,6187;23,9110
1,0000;4,0000;0,6496;0,5676;0,6541;24,8548
1,0000;4,0000;0,6350;0,4845;0,6417;24,1890
2,0000;4,0000;0,7518;0,7554;0,7519;17,8996
2,0000;4,0000;0,7664;0,7746;0,7660;24,4350
2,0000;4,0000;0,7774;0,7845;0,7770;27,0967
2,0000;4,0000;0,7920;0,8014;0,7913;16,4070
2,0000;4,0000;0,7299;0,7394;0,7295;16,2210
2,0000;4,0000;0,7299;0,7239;0,7308;23,6641
2,0000;4,0000;0,7482;0,7527;0,7481;18,4110
2,0000;4,0000;0,7920;0,8068;0,7907;25,7530
2,0000;4,0000;0,7555;0,7564;0,7558;22,9750
2,0000;4,0000;0,7774;0,7766;0,7778;42,8020
2,0000;4,0000;0,7226;0,7450;0,7211;38,6001
2,0000;4,0000;0,7774;0,7732;0,7781;15,1690
2,0000;4,0000;0,7409;0,7418;0,7412;17,5300
2,0000;4,0000;0,7956;0,8069;0,7947;31,2300
2,0000;4,0000;0,7299;0,7448;0,7290;17,6990
2,0000;4,0000;0,8066;0,8044;0,8072;31,8580
2,0000;4,0000;0,7482;0,7473;0,7486;28,0360
2,0000;4,0000;0,7847;0,7774;0,7858;32,5701
2,0000;4,0000;0,7372;0,7500;0,7365;31,5480
2,0000;4,0000;0,7263;0,7458;0,7249;23,1590
2,0000;4,0000;0,7701;0,7675;0,7707;21,4030
2,0000;4,0000;0,7555;0,7649;0,7550;14,5370
2,0000;4,0000;0,8358;0,8364;0,8361;25,8630
2,0000;4,0000;0,7591;0,7643;0,7590;28,7614
2,0000;4,0000;0,7774;0,7715;0,7783;31,4800
2,0000;4,0000;0,7336;0,7115;0,7356;34,9290
2,0000;4,0000;0,7993;0,8014;0,7994;26,8281
2,0000;4,0000;0,7518;0,7571;0,7517;21,2421
2,0000;4,0000;0,8066;0,8153;0,8059;34,2580
2,0000;4,0000;0,7044;0,7138;0,7040;16,6860
2,0000;4,0000;0,7153;0,7254;0,7149;17,3970
2,0000;4,0000;0,7117;0,7127;0,7119;17,3870
2,0000;4,0000;0,7737;0,7615;0,7752;26,9380
2,0000;4,0000;0,8066;0,8114;0,8064;51,8490
2,0000;4,0000;0,8102;0,8156;0,8100;16,5020
2,0000;4,0000;0,8175;0,8201;0,8176;15,6930
2,0000;4,0000;0,7518;0,7481;0,7525;20,5620
2,0000;4,0000;0,7810;0,7945;0,7800;18,7760
2,0000;4,0000;0,7956;0,7956;0,7960;22,4960
2,0000;4,0000;0,7701;0,7640;0,7710;20,0510
2,0000;4,0000;0,7883;0,7852;0,7890;13,9365
2,0000;4,0000;0,7482;0,7527;0,7481;27,4981
2,0000;4,0000;0,7555;0,7682;0,7546;15,9066
2,0000;4,0000;0,8248;0,8080;0,8271;37,2430
2,0000;4,0000;0,7482;0,7661;0,7469;20,8870
2,0000;4,0000;0,7190;0,7260;0,7188;18,8280
2,0000;4,0000;0,7445;0,7569;0,7438;24,9016
2,0000;4,0000;0,7445;0,7500;0,7444;20,5430
2,0000;4,0000;0,7263;0,7191;0,7272;31,8489
2,0000;4,0000;0,7993;0,7876;0,8009;39,7839
3,0000;4,0000;0,8212;0,8231;0,8213;36,1881
3,0000;4,0000;0,8504;0,8509;0,8507;14,3020
3,0000;4,0000;0,8175;0,8175;0,8179;21,3070
3,0000;4,0000;0,8613;0,8582;0,8622;31,3889
3,0000;4,0000;0,8175;0,8092;0,8189;10,3270
3,0000;4,0000;0,8504;0,8487;0,8510;12,7220
3,0000;4,0000;0,8175;0,8201;0,8176;16,5701
3,0000;4,0000;0,8139;0,8159;0,8140;23,0020
3,0000;4,0000;0,8066;0,8073;0,8069;10,6145
3,0000;4,0000;0,8212;0,8231;0,8213;12,6760
3,0000;4,0000;0,8248;0,8209;0,8257;33,3053
3,0000;4,0000;0,7993;0,7876;0,8009;21,6020
3,0000;4,0000;0,8029;0,8000;0,8036;11,7374
3,0000;4,0000;0,7847;0,7870;0,7848;17,6781
3,0000;4,0000;0,8102;0,8030;0,8114;18,7130
3,0000;4,0000;0,8066;0,8127;0,8062;26,8080
3,0000;4,0000;0,7409;0,7437;0,7410;14,5350
3,0000;4,0000;0,7883;0,7836;0,7892;13,7720
3,0000;4,0000;0,8613;0,8652;0,8611;15,2549
3,0000;4,0000;0,8321;0,8357;0,8320;14,4271
3,0000;4,0000;0,8175;0,8239;0,8171;21,2000
3,0000;4,0000;0,7701;0,7568;0,7716;24,7850
3,0000;4,0000;0,8467;0,8511;0,8465;15,5220
3,0000;4,0000;0,8102;0,8045;0,8112;23,9729
3,0000;4,0000;0,8066;0,8059;0,8070;16,5686
3,0000;4,0000;0,7701;0,7709;0,7704;24,5100
3,0000;4,0000;0,7847;0,7930;0,7842;25,6361
3,0000;4,0000;0,8358;0,8485;0,8343;23,2349
3,0000;4,0000;0,8102;0,8116;0,8104;18,3770
3,0000;4,0000;0,7190;0,7050;0,7204;28,2580
3,0000;4,0000;0,8285;0,8351;0,8280;22,9891
3,0000;4,0000;0,7628;0,7797;0,7615;18,0974
3,0000;4,0000;0,7409;0,7321;0,7420;14,6105
3,0000;4,0000;0,8175;0,8214;0,8174;10,3850
3,0000;4,0000;0,7993;0,7925;0,8004;15,4700
3,0000;4,0000;0,8431;0,8436;0,8434;11,7870
3,0000;4,0000;0,8358;0,8352;0,8362;22,7760
3,0000;4,0000;0,8504;0,8591;0,8494;14,2191
3,0000;4,0000;0,8248;0,8273;0,8249;21,8686
